subj,graphid,tp,q,pt
164,Q12 A,0,Q12,A
164,Q13 A,0,Q13,A
165,Q2 A,1,Q2,A
165,Q2 B,1,Q2,B
165,Q2 C,1,Q2,C
165,Q3 A,1,Q3,A
165,Q3 B,0,Q3,B
165,Q3 C,0,Q3,C
165,Q3 D,0,Q3,D
165,Q3 E,1,Q3,E
165,Q4 A,0,Q4,A
165,Q4 B,0,Q4,B
165,Q5 A,0,Q5,A
165,Q5 B,0,Q5,B
165,Q5 C,1,Q5,C
165,Q5 D,0,Q5,D
165,Q6 A,1,Q6,A
165,Q6 B,0,Q6,B
165,Q6 C,1,Q6,C
165,Q7 A,1,Q7,A
165,Q7 B,0,Q7,B
165,Q8 A,1,Q8,A
165,Q8 B,1,Q8,B
165,Q9 A,1,Q9,A
165,Q10 A,1,Q10,A
165,Q10 B,0,Q10,B
165,Q10 C,1,Q10,C
165,Q10 D,0,Q10,D
165,Q11 A,0,Q11,A
165,Q11 B,0,Q11,B
165,Q11 C,0,Q11,C
165,Q11 D,0,Q11,D
165,Q12 A,1,Q12,A
165,Q13 A,1,Q13,A
166,Q2 A,0,Q2,A
166,Q2 B,1,Q2,B
166,Q2 C,0,Q2,C
166,Q3 A,0,Q3,A
166,Q3 B,0,Q3,B
166,Q3 C,0,Q3,C
166,Q3 D,0,Q3,D
166,Q3 E,0,Q3,E
166,Q4 A,0,Q4,A
166,Q4 B,1,Q4,B
166,Q5 A,0,Q5,A
166,Q5 B,0,Q5,B
166,Q5 C,0,Q5,C
166,Q5 D,0,Q5,D
166,Q6 A,1,Q6,A
166,Q6 B,0,Q6,B
166,Q6 C,0,Q6,C
166,Q7 A,1,Q7,A
166,Q7 B,0,Q7,B
166,Q8 A,1,Q8,A
166,Q8 B,0,Q8,B
166,Q9 A,1,Q9,A
166,Q10 A,1,Q10,A
166,Q10 B,1,Q10,B
166,Q10 C,1,Q10,C
166,Q10 D,1,Q10,D
166,Q11 A,1,Q11,A
166,Q11 B,1,Q11,B
166,Q11 C,1,Q11,C
166,Q11 D,1,Q11,D
166,Q12 A,0,Q12,A
166,Q13 A,1,Q13,A
167,Q2 A,1,Q2,A
167,Q2 B,1,Q2,B
167,Q2 C,1,Q2,C
167,Q3 A,1,Q3,A
167,Q3 B,1,Q3,B
167,Q3 C,1,Q3,C
167,Q3 D,1,Q3,D
167,Q3 E,1,Q3,E
167,Q4 A,1,Q4,A
167,Q4 B,1,Q4,B
167,Q5 A,1,Q5,A
167,Q5 B,1,Q5,B
167,Q5 C,1,Q5,C
167,Q5 D,1,Q5,D
167,Q6 A,1,Q6,A
167,Q6 B,1,Q6,B
167,Q6 C,1,Q6,C
167,Q7 A,1,Q7,A
167,Q7 B,1,Q7,B
167,Q8 A,1,Q8,A
167,Q8 B,1,Q8,B
167,Q9 A,1,Q9,A
167,Q10 A,1,Q10,A
167,Q10 B,1,Q10,B
167,Q10 C,1,Q10,C
167,Q10 D,1,Q10,D
167,Q11 A,1,Q11,A
167,Q11 B,1,Q11,B
167,Q11 C,1,Q11,C
167,Q11 D,1,Q11,D
167,Q12 A,0,Q12,A
167,Q13 A,1,Q13,A
168,Q2 A,1,Q2,A
168,Q2 B,1,Q2,B
168,Q2 C,1,Q2,C
168,Q3 A,1,Q3,A
168,Q3 B,0,Q3,B
168,Q3 C,0,Q3,C
168,Q3 D,0,Q3,D
168,Q3 E,0,Q3,E
168,Q4 A,0,Q4,A
168,Q4 B,0,Q4,B
168,Q5 A,1,Q5,A
168,Q5 B,0,Q5,B
168,Q5 C,1,Q5,C
168,Q5 D,0,Q5,D
168,Q6 A,1,Q6,A
168,Q6 B,0,Q6,B
168,Q6 C,1,Q6,C
168,Q7 A,1,Q7,A
168,Q7 B,0,Q7,B
168,Q8 A,1,Q8,A
168,Q8 B,1,Q8,B
168,Q9 A,1,Q9,A
168,Q10 A,1,Q10,A
168,Q10 B,0,Q10,B
168,Q10 C,1,Q10,C
168,Q10 D,0,Q10,D
168,Q11 A,0,Q11,A
168,Q11 B,0,Q11,B
168,Q11 C,0,Q11,C
168,Q11 D,0,Q11,D
168,Q12 A,1,Q12,A
168,Q13 A,1,Q13,A
169,Q2 A,1,Q2,A
169,Q2 B,1,Q2,B
169,Q2 C,1,Q2,C
169,Q3 A,1,Q3,A
169,Q3 B,1,Q3,B
169,Q3 C,1,Q3,C
169,Q3 D,1,Q3,D
169,Q3 E,1,Q3,E
169,Q4 A,1,Q4,A
169,Q4 B,1,Q4,B
169,Q5 A,1,Q5,A
169,Q5 B,1,Q5,B
169,Q5 C,1,Q5,C
169,Q5 D,1,Q5,D
169,Q6 A,1,Q6,A
169,Q6 B,1,Q6,B
169,Q6 C,1,Q6,C
169,Q7 A,1,Q7,A
169,Q7 B,1,Q7,B
169,Q8 A,1,Q8,A
169,Q8 B,1,Q8,B
169,Q9 A,1,Q9,A
169,Q10 A,1,Q10,A
169,Q10 B,1,Q10,B
169,Q10 C,1,Q10,C
169,Q10 D,1,Q10,D
169,Q11 A,1,Q11,A
169,Q11 B,1,Q11,B
169,Q11 C,1,Q11,C
169,Q11 D,1,Q11,D
169,Q12 A,0,Q12,A
169,Q13 A,1,Q13,A
170,Q2 A,0,Q2,A
170,Q2 B,0,Q2,B
170,Q2 C,0,Q2,C
170,Q3 A,1,Q3,A
170,Q3 B,0,Q3,B
170,Q3 C,0,Q3,C
170,Q3 D,0,Q3,D
170,Q3 E,0,Q3,E
170,Q4 A,1,Q4,A
170,Q4 B,1,Q4,B
170,Q5 A,1,Q5,A
170,Q5 B,1,Q5,B
170,Q5 C,1,Q5,C
170,Q5 D,1,Q5,D
170,Q6 A,1,Q6,A
170,Q6 B,1,Q6,B
170,Q6 C,1,Q6,C
170,Q7 A,1,Q7,A
170,Q7 B,1,Q7,B
170,Q8 A,1,Q8,A
170,Q8 B,1,Q8,B
170,Q9 A,0,Q9,A
170,Q10 A,1,Q10,A
170,Q10 B,1,Q10,B
170,Q10 C,1,Q10,C
170,Q10 D,1,Q10,D
170,Q11 A,1,Q11,A
170,Q11 B,1,Q11,B
170,Q11 C,1,Q11,C
170,Q11 D,1,Q11,D
170,Q12 A,0,Q12,A
170,Q13 A,0,Q13,A
171,Q2 A,0,Q2,A
171,Q2 B,0,Q2,B
171,Q2 C,0,Q2,C
171,Q3 A,0,Q3,A
171,Q3 B,1,Q3,B
171,Q3 C,1,Q3,C
171,Q3 D,1,Q3,D
171,Q3 E,0,Q3,E
171,Q4 A,1,Q4,A
171,Q4 B,1,Q4,B
171,Q5 A,0,Q5,A
171,Q5 B,0,Q5,B
171,Q5 C,1,Q5,C
171,Q5 D,0,Q5,D
171,Q6 A,0,Q6,A
171,Q6 B,1,Q6,B
171,Q6 C,0,Q6,C
171,Q7 A,1,Q7,A
171,Q7 B,0,Q7,B
171,Q8 A,0,Q8,A
171,Q8 B,0,Q8,B
171,Q9 A,1,Q9,A
171,Q10 A,0,Q10,A
171,Q10 B,0,Q10,B
171,Q10 C,0,Q10,C
171,Q10 D,0,Q10,D
171,Q11 A,0,Q11,A
171,Q11 B,0,Q11,B
171,Q11 C,0,Q11,C
171,Q11 D,0,Q11,D
171,Q12 A,0,Q12,A
171,Q13 A,1,Q13,A
172,Q2 A,0,Q2,A
172,Q2 B,0,Q2,B
172,Q2 C,1,Q2,C
172,Q3 A,1,Q3,A
172,Q3 B,0,Q3,B
172,Q3 C,0,Q3,C
172,Q3 D,0,Q3,D
172,Q3 E,1,Q3,E
172,Q4 A,0,Q4,A
172,Q4 B,0,Q4,B
172,Q5 A,1,Q5,A
172,Q5 B,0,Q5,B
172,Q5 C,1,Q5,C
172,Q5 D,0,Q5,D
172,Q6 A,1,Q6,A
172,Q6 B,0,Q6,B
172,Q6 C,1,Q6,C
172,Q7 A,1,Q7,A
172,Q7 B,0,Q7,B
172,Q8 A,1,Q8,A
172,Q8 B,1,Q8,B
172,Q9 A,1,Q9,A
172,Q10 A,1,Q10,A
172,Q10 B,0,Q10,B
172,Q10 C,1,Q10,C
172,Q10 D,0,Q10,D
172,Q11 A,0,Q11,A
172,Q11 B,0,Q11,B
172,Q11 C,0,Q11,C
172,Q11 D,0,Q11,D
172,Q12 A,1,Q12,A
172,Q13 A,1,Q13,A
173,Q2 A,1,Q2,A
173,Q2 B,1,Q2,B
173,Q2 C,1,Q2,C
173,Q3 A,1,Q3,A
173,Q3 B,1,Q3,B
173,Q3 C,1,Q3,C
173,Q3 D,1,Q3,D
173,Q3 E,1,Q3,E
173,Q4 A,1,Q4,A
173,Q4 B,1,Q4,B
173,Q5 A,1,Q5,A
173,Q5 B,1,Q5,B
173,Q5 C,1,Q5,C
173,Q5 D,1,Q5,D
173,Q6 A,1,Q6,A
173,Q6 B,1,Q6,B
173,Q6 C,1,Q6,C
173,Q7 A,1,Q7,A
173,Q7 B,0,Q7,B
173,Q8 A,1,Q8,A
173,Q8 B,1,Q8,B
173,Q9 A,0,Q9,A
173,Q10 A,1,Q10,A
173,Q10 B,1,Q10,B
173,Q10 C,1,Q10,C
173,Q10 D,1,Q10,D
173,Q11 A,1,Q11,A
173,Q11 B,0,Q11,B
173,Q11 C,1,Q11,C
173,Q11 D,1,Q11,D
173,Q12 A,1,Q12,A
173,Q13 A,1,Q13,A
174,Q2 A,1,Q2,A
174,Q2 B,1,Q2,B
174,Q2 C,0,Q2,C
174,Q3 A,1,Q3,A
174,Q3 B,1,Q3,B
174,Q3 C,1,Q3,C
174,Q3 D,1,Q3,D
174,Q3 E,1,Q3,E
174,Q4 A,1,Q4,A
174,Q4 B,1,Q4,B
174,Q5 A,0,Q5,A
174,Q5 B,1,Q5,B
174,Q5 C,1,Q5,C
174,Q5 D,1,Q5,D
174,Q6 A,1,Q6,A
174,Q6 B,1,Q6,B
174,Q6 C,0,Q6,C
174,Q7 A,1,Q7,A
174,Q7 B,0,Q7,B
174,Q8 A,1,Q8,A
174,Q8 B,0,Q8,B
174,Q9 A,1,Q9,A
174,Q10 A,1,Q10,A
174,Q10 B,1,Q10,B
174,Q10 C,1,Q10,C
174,Q10 D,1,Q10,D
174,Q11 A,1,Q11,A
174,Q11 B,1,Q11,B
174,Q11 C,1,Q11,C
174,Q11 D,1,Q11,D
174,Q12 A,0,Q12,A
174,Q13 A,0,Q13,A
175,Q2 A,0,Q2,A
175,Q2 B,0,Q2,B
175,Q2 C,0,Q2,C
175,Q3 A,0,Q3,A
175,Q3 B,0,Q3,B
175,Q3 C,0,Q3,C
175,Q3 D,0,Q3,D
175,Q3 E,0,Q3,E
175,Q4 A,0,Q4,A
175,Q4 B,0,Q4,B
175,Q5 A,0,Q5,A
175,Q5 B,0,Q5,B
175,Q5 C,0,Q5,C
175,Q5 D,0,Q5,D
175,Q6 A,0,Q6,A
175,Q6 B,0,Q6,B
175,Q6 C,0,Q6,C
175,Q7 A,1,Q7,A
175,Q7 B,0,Q7,B
175,Q8 A,0,Q8,A
175,Q8 B,0,Q8,B
175,Q9 A,0,Q9,A
175,Q10 A,0,Q10,A
175,Q10 B,0,Q10,B
175,Q10 C,0,Q10,C
175,Q10 D,0,Q10,D
175,Q11 A,0,Q11,A
175,Q11 B,0,Q11,B
175,Q11 C,0,Q11,C
175,Q11 D,0,Q11,D
175,Q12 A,0,Q12,A
175,Q13 A,0,Q13,A
176,Q2 A,1,Q2,A
176,Q2 B,1,Q2,B
176,Q2 C,1,Q2,C
176,Q3 A,1,Q3,A
176,Q3 B,1,Q3,B
176,Q3 C,1,Q3,C
176,Q3 D,1,Q3,D
176,Q3 E,1,Q3,E
176,Q4 A,1,Q4,A
176,Q4 B,1,Q4,B
176,Q5 A,1,Q5,A
176,Q5 B,1,Q5,B
176,Q5 C,1,Q5,C
176,Q5 D,1,Q5,D
176,Q6 A,1,Q6,A
176,Q6 B,1,Q6,B
176,Q6 C,1,Q6,C
176,Q7 A,1,Q7,A
176,Q7 B,1,Q7,B
176,Q8 A,1,Q8,A
176,Q8 B,1,Q8,B
176,Q9 A,1,Q9,A
176,Q10 A,1,Q10,A
176,Q10 B,1,Q10,B
176,Q10 C,1,Q10,C
176,Q10 D,1,Q10,D
176,Q11 A,1,Q11,A
176,Q11 B,1,Q11,B
176,Q11 C,1,Q11,C
176,Q11 D,1,Q11,D
176,Q12 A,1,Q12,A
176,Q13 A,1,Q13,A
177,Q2 A,0,Q2,A
177,Q2 B,0,Q2,B
177,Q2 C,0,Q2,C
177,Q3 A,0,Q3,A
177,Q3 B,0,Q3,B
177,Q3 C,0,Q3,C
177,Q3 D,0,Q3,D
177,Q3 E,0,Q3,E
177,Q4 A,0,Q4,A
177,Q4 B,0,Q4,B
177,Q5 A,0,Q5,A
177,Q5 B,0,Q5,B
177,Q5 C,0,Q5,C
177,Q5 D,0,Q5,D
177,Q6 A,0,Q6,A
177,Q6 B,0,Q6,B
177,Q6 C,0,Q6,C
177,Q7 A,1,Q7,A
177,Q7 B,0,Q7,B
177,Q8 A,0,Q8,A
177,Q8 B,0,Q8,B
177,Q9 A,0,Q9,A
177,Q10 A,0,Q10,A
177,Q10 B,0,Q10,B
177,Q10 C,0,Q10,C
177,Q10 D,0,Q10,D
177,Q11 A,0,Q11,A
177,Q11 B,0,Q11,B
177,Q11 C,0,Q11,C
177,Q11 D,0,Q11,D
177,Q12 A,0,Q12,A
177,Q13 A,0,Q13,A
178,Q2 A,1,Q2,A
178,Q2 B,1,Q2,B
178,Q2 C,1,Q2,C
178,Q3 A,1,Q3,A
178,Q3 B,0,Q3,B
178,Q3 C,1,Q3,C
178,Q3 D,1,Q3,D
178,Q3 E,1,Q3,E
178,Q4 A,1,Q4,A
178,Q4 B,1,Q4,B
178,Q5 A,0,Q5,A
178,Q5 B,1,Q5,B
178,Q5 C,1,Q5,C
178,Q5 D,1,Q5,D
178,Q6 A,1,Q6,A
178,Q6 B,1,Q6,B
178,Q6 C,1,Q6,C
178,Q7 A,1,Q7,A
178,Q7 B,0,Q7,B
178,Q8 A,1,Q8,A
178,Q8 B,0,Q8,B
178,Q9 A,0,Q9,A
178,Q10 A,0,Q10,A
178,Q10 B,1,Q10,B
178,Q10 C,1,Q10,C
178,Q10 D,1,Q10,D
178,Q11 A,1,Q11,A
178,Q11 B,0,Q11,B
178,Q11 C,1,Q11,C
178,Q11 D,1,Q11,D
178,Q12 A,0,Q12,A
178,Q13 A,0,Q13,A
