subj,graphid,tp,q,pt,risingBefore,cannotSeeAfter,downOverall,bellOverall,complexOverall,uniBrown,expExec,tpChange,tpRate,tpDir,tpNoReturn,tellMgr,impChange,impRise,impFall,impPeriodic,numOtherTP,liwcPosemo,liwcNegemo,liwcCause,liwcFocusPre,liwcFocusFut,liwcRelativ,liwcTime
111,Q6 C,1,Q6,C,1,1,0,0,,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q8 A,0,Q8,A,1,0,0,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q8 B,1,Q8,B,1,1,0,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q10 B,0,Q10,B,0,0,1,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q10 C,0,Q10,C,1,0,1,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q10 D,0,Q10,D,0,0,1,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q12 A,1,Q12,A,1,1,0,0,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
111,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,1,0,,61,70,70,,0,0,0,0,5,0,25,0
112,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q3 C,0,Q3,C,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q3 E,0,Q3,E,1,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q4 A,1,Q4,A,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q4 B,1,Q4,B,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q5 B,1,Q5,B,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q5 D,1,Q5,D,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q6 B,1,Q6,B,0,0,0,0,,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q10 B,1,Q10,B,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q10 C,0,Q10,C,1,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q10 D,1,Q10,D,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q11 A,1,Q11,A,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q11 C,1,Q11,C,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q11 D,1,Q11,D,0,0,1,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q12 A,1,Q12,A,1,1,0,0,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
112,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,1,0,1,20,50,50,50,0,0,0,16.67,16.67,0,33.33,33.33
113,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q3 B,1,Q3,B,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q3 C,1,Q3,C,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q4 B,0,Q4,B,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q5 B,1,Q5,B,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q5 D,1,Q5,D,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q6 B,1,Q6,B,0,0,0,0,,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q9 A,0,Q9,A,1,0,0,1,0,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q10 A,0,Q10,A,1,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q10 B,1,Q10,B,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q10 C,1,Q10,C,1,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q10 D,1,Q10,D,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q11 A,1,Q11,A,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q11 C,1,Q11,C,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q11 D,1,Q11,D,0,0,1,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
113,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,1,1,0,1,62,100,100,0,2,0,0,15.79,10.53,0,31.58,5.26
114,Q2 A,1,Q2,A,1,0,0,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q3 B,1,Q3,B,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q3 C,1,Q3,C,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q4 A,1,Q4,A,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q4 B,1,Q4,B,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q5 A,1,Q5,A,1,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q5 B,1,Q5,B,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q5 D,1,Q5,D,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q6 B,1,Q6,B,0,0,0,0,,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q7 B,1,Q7,B,0,1,1,0,0,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q9 A,0,Q9,A,1,0,0,1,0,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q10 B,1,Q10,B,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q10 C,1,Q10,C,1,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q10 D,1,Q10,D,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q11 A,1,Q11,A,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q11 B,1,Q11,B,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q11 C,1,Q11,C,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q11 D,1,Q11,D,0,0,1,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
114,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,0,0,1,,50,50,12,1,0,0,16.67,0,0,66.67,33.33
115,Q2 A,1,Q2,A,1,0,0,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q2 C,1,Q2,C,1,1,0,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q3 B,1,Q3,B,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q3 C,1,Q3,C,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q4 A,1,Q4,A,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q4 B,1,Q4,B,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q5 A,1,Q5,A,1,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q5 B,1,Q5,B,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q5 D,1,Q5,D,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q6 B,1,Q6,B,0,0,0,0,,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q6 C,1,Q6,C,1,1,0,0,,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q8 B,1,Q8,B,1,1,0,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q9 A,0,Q9,A,1,0,0,1,0,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q10 B,1,Q10,B,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q10 C,1,Q10,C,1,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q10 D,1,Q10,D,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q11 A,1,Q11,A,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q11 C,1,Q11,C,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q12 A,1,Q12,A,1,1,0,0,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
115,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,0,0,1,60,100,100,,12,0,0,7.41,7.41,3.7,33.33,7.41
116,Q2 A,1,Q2,A,1,0,0,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q3 C,0,Q3,C,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q3 D,0,Q3,D,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q4 B,0,Q4,B,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q5 A,1,Q5,A,1,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q5 B,0,Q5,B,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q6 B,0,Q6,B,0,0,0,0,,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q10 B,0,Q10,B,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q10 C,1,Q10,C,1,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q10 D,0,Q10,D,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
116,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,1,0,1,0,38,81,80,0,0,14.29,0,14.29,0,57.14,14.29
117,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q2 B,0,Q2,B,1,0,0,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q2 C,1,Q2,C,1,1,0,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q3 C,1,Q3,C,0,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q3 E,0,Q3,E,1,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q4 A,1,Q4,A,0,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q4 B,1,Q4,B,0,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q5 B,0,Q5,B,0,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q6 B,0,Q6,B,0,0,0,0,,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
117,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,1,0,0,1,,,,100,1,0,0,9.09,18.18,0,36.36,0
